source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES
Briggs,1,150.72324182714578,-23.94832056587598,positive,,,,,
,0,141.3535261846423,-26.89539392238202,blank_area,GA.GeologicProvince.529801,,,,
,0,141.3408,-37.26140000000001,other_deposit,,Douglas - Chetwynd Dune,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
,0,120.56300000000002,-26.359599999999965,other_deposit,,Nimary Borrow Pit 2,mineral deposit,WA,Gravel
Briggs,1,150.67810646932318,-24.002107216971535,positive,,,,,
,0,121.83348311649104,-22.929701226864108,blank_area,GA.GeologicProvince.466901,,,,
,0,116.8288,-20.90860000000001,other_deposit,,Twin Table Hills Borrow Pit,mineral deposit,WA,Aggregate - undifferentiated
,0,115.7174,-33.52540000000001,other_deposit,,Gwindinup North 2,mineral deposit,WA,"Heavy minerals, Ilmenite, Zircon, Leucoxene, Monazite"
,0,143.30414556238824,-27.06997340845559,blank_area,GA.GeologicProvince.529551,,,,
,0,136.1603741752901,-29.981345885103018,blank_area,GA.GeologicProvince.529788,,,,
,0,117.7496,-22.63919999999997,other_deposit,,Tom Price Aggregate 1970,mineral deposit,WA,"Aggregate - undifferentiated, Unspecified/Unknown, Basalt"
,0,142.318,-36.115099999999984,other_deposit,,Karkarooc West,mineral deposit,VIC,"Ilmenite, Leucoxene, Monazite, Rutile, Xenotime, Zircon"
,0,116.3366,-31.758499999999955,other_deposit,,Burma Road Bailup Gravel,mineral deposit,WA,Gravel
,0,126.22357703365864,-17.776858596722633,blank_area,GA.GeologicProvince.468269,,,,
,0,120.3391,-26.828200000000034,other_deposit,,Millipede,mineral deposit,WA,"Uranium oxide, Uranium, Vanadium"
Mt. Robin,1,147.00991862753423,-20.593557170410683,positive,,,,,
Boddington,1,116.33199738127392,-32.754197705861266,positive,,,,,
,0,137.26680000000002,-29.00520000000005,other_deposit,,BABBAGE SOUTH,DEPOSIT,SA,Dolomite
,0,116.1252,-21.73259999999996,other_deposit,,Deepdale Mesa G,mineral deposit,WA,Iron
,0,116.2219,-22.07619999999999,other_deposit,,Kens Bore East,Deposit - Unspecified,WA,"Unspecified/Unknown, Magnesia (magnesium oxide), Manganese, Phosphorus, Sulphur, Alumina, Iron"
Kangaroo Hill,1,147.3465029427787,-34.120572797371786,positive,,,,,
,0,118.3365,-32.582300000000004,other_deposit,,Kondinin / Sloan,mineral deposit,WA,Gypsum
,0,138.32748715130228,-18.758258831653635,blank_area,GA.GeologicProvince.551269,,,,
,0,127.33133390652836,-22.50106347593573,blank_area,GA.GeologicProvince.468269,,,,
,0,115.1773,-30.34470000000004,other_deposit,,Jurien / Tronox,mineral deposit,WA,"Leucoxene, Rutile, Heavy minerals, Ilmenite, Zircon"
,0,127.89197503874809,-23.605035739734983,blank_area,GA.GeologicProvince.22078,,,,
,0,131.71203870791956,-19.362533592417268,blank_area,GA.GeologicProvince.467226,,,,
,0,119.6979,-24.917,other_deposit,,Beyondie Magnetite,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Sulphur, Titanium dioxide, Iron, Magnetite"
,0,116.7505,-34.93020000000002,other_deposit,,Clarke Rd Lot 10177 North Walpole / Catalano,mineral deposit,WA,Gravel
,0,138.0979,-32.0342,other_deposit,,SIMMONSTON,MINE,SA,Manganese
,0,122.1888,-29.0625,other_deposit,,Murrin Murrin East Group - Eucalyptus,mineral deposit,WA,"Nickel, Cobalt"
Gibraltar Rock,1,152.40193985904227,-26.144598869197825,positive,,,,,
Racecourse (Bushranger),1,149.71751796290422,-33.82807643644553,positive,,,,,
,0,143.33473254107247,-30.206318233949062,blank_area,GA.GeologicProvince.529302,,,,
,0,115.8554,-33.56229999999998,other_deposit,,Beelerup Sandstone,mineral deposit,WA,"Sandstone, Dimension stone"
,0,138.0311,-32.1812,other_deposit,,DONELLY COMSTOCK,MINE,SA,"Iron ore, Iron, Zinc"
Brazen,1,148.06442593378367,-32.969771873850966,positive,,,,,
,0,139.1125395717946,-24.82157882550452,blank_area,GA.GeologicProvince.512258,,,,
,0,136.9569,-31.410300000000035,other_deposit,,WIRRAPPA,DEPOSIT,SA,Clay
Peak Hill,1,148.26353310957276,-32.76819550796275,positive,,,,,
Struck Oil,1,150.46158565207128,-23.615383087580483,positive,,,,,
,0,151.2127,-25.47910000000001,other_deposit,,EIDSVOLD SILTSTONE,OPERATING MINE,QLD,Sandstone
,0,137.56562971101823,-25.189216007180537,blank_area,GA.GeologicProvince.529801,,,,
,0,114.6462,-28.26250000000004,other_deposit,,Johnny Walker (66),mineral deposit,WA,Lead
,0,142.08578026532993,-28.871136075143596,blank_area,GA.GeologicProvince.20489,,,,
,0,131.1805575503759,-24.961789775258868,blank_area,GA.GeologicProvince.364772,,,,
,0,137.7741700763404,-26.43860485514901,blank_area,GA.GeologicProvince.529551,,,,
Calliope,1,151.2607854292057,-24.050285614479236,positive,,,,,
,0,128.49976008171376,-25.56912592295529,blank_area,GA.GeologicProvince.467262,,,,
,0,129.82240816278426,-26.846152712389618,blank_area,GA.GeologicProvince.467262,,,,
,0,138.48988842470294,-22.54140241900612,blank_area,GA.GeologicProvince.467256,,,,
,0,135.89779899799117,-24.755004212627615,blank_area,GA.GeologicProvince.20489,,,,
Mt. Leslie,1,140.181696634548,-20.319420238601342,positive,,,,,
Sunday Creek,1,148.46896021580037,-37.51897769515718,positive,,,,,
,0,145.6307305750311,-34.64587805911658,blank_area,GA.GeologicProvince.559207,,,,
,0,138.6122,-34.54230000000001,other_deposit,,HAYDONS,deposit,SA,Sand - undifferentiated
,0,120.9363,-30.381000000000004,other_deposit,,Carnage Silica,mineral deposit,WA,Quartz - undifferentiated
,0,142.092,-23.576799999999988,other_deposit,,MAYNE RIVER GYPSUM,OPERATING MINE,QLD,Gypsum
Mt. Poole,1,152.40515408012698,-29.83100936788046,positive,,,,,
,0,141.97710558817056,-29.11021478442439,blank_area,GA.GeologicProvince.529302,,,,
,0,137.9455,-33.521399999999986,other_deposit,,FISHERMAN BAY,DEPOSIT,SA,Sea shells / shell grit
Yeoval,1,148.65425878837246,-32.7006352963489,positive,,,,,
,0,141.820164562476,-27.29875520389208,blank_area,GA.GeologicProvince.529511,,,,
Whitewash,1,150.90838581833967,-24.787804995945823,positive,,,,,
Halls Creek (Bommie deposit),1,127.45682458157444,-18.42035070757005,positive,,,,,
,0,121.2784,-31.19119999999991,other_deposit,,Scahill Gravel,mineral deposit,WA,Gravel
,0,116.12949999999998,-21.11779999999993,other_deposit,,Susan Palmer (Balmoral Southern Block),mineral deposit,WA,"Unspecified/Unknown, Iron, Magnetite"
,0,129.42169301301698,-21.417466169871705,blank_area,GA.GeologicProvince.468269,,,,
Caravel (Bindi and Dasher),1,116.6425385081937,-30.96479637283792,positive,,,,,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.00195088647763,-32.91763391916909,positive,,,,,
,0,115.25820000000002,-30.699499999999976,other_deposit,,Woolka Rd Lot 3157 Cooljarloo,mineral deposit,WA,"Limesand, Agricultural Lime"
,0,126.15929229084207,-26.087573052828272,blank_area,GA.GeologicProvince.466902,,,,
Bank,1,146.7713052857204,-20.15048175477102,positive,,,,,
,0,146.93396627977512,-24.84323775228187,blank_area,GA.GeologicProvince.529302,,,,
,0,117.3371,-31.314000000000025,other_deposit,,Bulagin,mineral deposit,WA,Salt
,0,149.64718235332126,-28.38384793734327,blank_area,GA.GeologicProvince.27354,,,,
,0,129.9300769174552,-20.931168100253988,blank_area,GA.GeologicProvince.467255,,,,
,0,137.29300584064967,-17.465021189780867,blank_area,GA.GeologicProvince.529556,,,,
,0,126.67744155678996,-22.9009760076853,blank_area,GA.GeologicProvince.468269,,,,
Barrabas Creek,1,146.77939504412498,-20.11560251656321,positive,,,,,
,0,148.0705,-24.118499999999948,other_deposit,,OPALS GALORE,OPERATING MINE,QLD,Opal
,0,121.4824,-33.26,other_deposit,,Williams Road Lot 1531 Lort River,mineral deposit,WA,"Caliche, Gravel, Unspecified/Unknown"
,0,146.05444205117908,-21.04083136468345,blank_area,GA.GeologicProvince.20489,,,,
Beaks Mountain,1,147.62285735453713,-19.99609758259717,positive,,,,,
,0,123.69405095726108,-23.60689467730981,blank_area,GA.GeologicProvince.466191,,,,
,0,115.9327,-31.328599999999952,other_deposit,,Gingin North Glauconite,mineral deposit,WA,Glauconite
,0,117.6885,-32.40890000000007,other_deposit,,Guinness - Jubuk,mineral deposit,WA,Kaolin
,0,117.1095,-32.93989999999998,other_deposit,,Quarry Rd Lot 202 Minigin,mineral deposit,WA,"Aggregate - undifferentiated, Dolerite"
,0,117.5364,-32.11650000000004,other_deposit,,Horsley Road Gravel,mineral deposit,WA,Gravel
Moonmera,1,150.38354716944244,-23.532528965766275,positive,,,,,
,0,134.15869103404083,-25.567423006241967,blank_area,GA.GeologicProvince.22078,,,,
Bank,1,146.72849380816166,-20.13164819605097,positive,,,,,
GRP314,1,148.05578276704455,-32.933609240809304,positive,,,,,
,0,142.3835544439208,-31.59423182634831,blank_area,GA.GeologicProvince.529801,,,,
,0,114.2196,-26.260399999999983,other_deposit,,Carbla Point Coquinite,mineral deposit,WA,Limestone
Kangiara,1,148.77864464922092,-34.59616458955181,positive,,,,,
,0,138.1972126215778,-25.809302729164468,blank_area,GA.GeologicProvince.529302,,,,
,0,128.10980929199496,-24.19507808848339,blank_area,GA.GeologicProvince.22078,,,,
,0,152.673,-25.25590000000001,other_deposit,,MORRIS ROAD,OPERATING MINE,QLD,Sand - undifferentiated
,0,136.6014399575077,-20.14755006006323,blank_area,GA.GeologicProvince.529556,,,,
,0,136.07538980659135,-21.279825359415945,blank_area,GA.GeologicProvince.468041,,,,
Copper Hills,1,119.96945191424534,-21.649659179808364,positive,,,,,
Mag H1,1,147.4557230270181,-34.29638447207352,positive,,,,,
Kitticoola,1,139.1083381716713,-34.877346643312976,positive,,,,,
,0,117.84610000000002,-23.31839999999998,other_deposit,,Channar Southern Detritals,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron"
,0,146.0125040435083,-24.033020201857056,blank_area,GA.GeologicProvince.20489,,,,
,0,129.41926253012005,-23.59543399502843,blank_area,GA.GeologicProvince.466901,,,,
Netley Hill,1,140.04744960706034,-32.836660278998,positive,,,,,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.0066999584715,-32.923278260068464,positive,,,,,
,0,117.5751,-26.963900000000034,other_deposit,,W15 - Madoonga,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Titanium dioxide, Alumina, Iron"
Ben Mohr,1,148.84739882861027,-21.3056081945666,positive,,,,,
Mount Angelo,1,127.49058927699411,-18.43976398152812,positive,,,,,
,0,122.07405439330024,-21.05851925592783,blank_area,GA.GeologicProvince.466191,,,,
,0,118.983,-26.34849999999999,other_deposit,,Killara (Lst),mineral deposit,WA,Limestone
Monza,1,147.3738962014858,-34.2184031671403,positive,,,,,
,0,133.85857056473412,-15.89297169933665,blank_area,GA.GeologicProvince.468269,,,,
,0,124.1440599814648,-30.707962424158723,blank_area,GA.GeologicProvince.556275,,,,
,0,148.1704,-24.09060000000004,other_deposit,,SPRINGSURE,OPERATING MINE,QLD,Unspecified/Unknown
,0,117.2978,-33.217499999999994,other_deposit,,Piesse Rd Piesseville Sand 1 / Great Southern Quarries,mineral deposit,WA,Sand - undifferentiated
,0,139.1549,-34.33719999999999,other_deposit,,CRITTENDEN,MINE,SA,"Clay, Barite"
Yeppoon,1,150.70718831167233,-22.954942092474035,positive,,,,,
,0,138.8887,-30.57929999999998,other_deposit,,MOUNT SERLE NO.2,MINE,SA,Barite
,0,139.9187731506614,-26.21052209014587,blank_area,GA.GeologicProvince.529551,,,,
Whitewash,1,150.87678507763698,-24.80288709335001,positive,,,,,
,0,150.09564630306485,-25.41062677362769,blank_area,GA.GeologicProvince.530059,,,,
,0,134.3757,-33.174699999999966,other_deposit,,BAIRD BAY,MINE,SA,"Sand - undifferentiated, Silica sand"
,0,136.0475,-33.56389999999996,other_deposit,,LOCK EAST,deposit,SA,Coal - undifferentiated
,0,116.37869999999998,-20.94700000000003,other_deposit,,Maitland River Area A,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron, Magnetite"
,0,152.2182,-26.656300000000005,other_deposit,,EASTERN BRANCH ROAD,OPERATING MINE,QLD,Unspecified/Unknown
,0,120.3606,-23.394,other_deposit,,Eastern Zone - Caramulla South,mineral deposit,WA,Iron
,0,122.92966948176742,-21.666527931902408,blank_area,GA.GeologicProvince.466191,,,,
,0,152.8232,-26.99659999999999,other_deposit,,BRACALBA,OPERATING MINE,QLD,Unspecified/Unknown
Mt. Poole,1,152.37026797196242,-29.833595609023654,positive,,,,,
,0,147.6617,-23.41360000000005,other_deposit,,JOHN,OPERATING MINE,QLD,"Corundum - sapphire, Zircon"
,0,122.55083111469006,-25.43192706669308,blank_area,GA.GeologicProvince.466896,,,,
Peak Hill,1,148.24536725955113,-32.747299618128885,positive,,,,,
,0,129.51795944338872,-26.77017374486612,blank_area,GA.GeologicProvince.467262,,,,
,0,116.5267,-28.358599999999942,other_deposit,,Yalgoo Gravel pit 3 / Main Roads,mineral deposit,WA,Gravel
,0,135.01551456312438,-22.384028040529326,blank_area,GA.GeologicProvince.364771,,,,
Kingswood,1,148.0039724887093,-32.376381907685065,positive,,,,,
Bowen Park,1,148.81806815819488,-33.31216530255626,positive,,,,,
,0,121.7915,-28.962499999999984,other_deposit,,PAS 5/2,Mine - Openpit,WA,"Nickel, Cobalt"
,0,142.0755103853486,-25.975095853592272,blank_area,GA.GeologicProvince.529511,,,,
,0,116.8918,-22.48410000000004,other_deposit,,Eliwana Morning Star,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron"
Woolshed,1,147.4314653091773,-34.32461315897265,positive,,,,,
,0,138.6632960264763,-24.72660758764642,blank_area,GA.GeologicProvince.512258,,,,
,0,126.5631226564077,-17.147063461853307,blank_area,GA.GeologicProvince.468269,,,,
,0,141.4829,-22.9422,other_deposit,,COATHWORTH MINE,OPERATING MINE,QLD,Opal
,0,131.8444782734756,-19.97660115371982,blank_area,GA.GeologicProvince.468269,,,,
Carangera,1,149.2768894539042,-33.390776761998254,positive,,,,,
Riverhead,1,150.76891391920535,-24.033090782552087,positive,,,,,
Endeavour E-28,1,148.08933988573244,-32.95437868500618,positive,,,,,
Allendale,1,148.19380137153527,-32.55887849798565,positive,,,,,
Yiddah,1,147.37012634062333,-34.04470712435276,positive,,,,,
Tartana project,1,144.22556247199523,-16.95518609993757,positive,,,,,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.04823992418835,-32.91451045835464,positive,,,,,
Whitewash,1,150.88632479302507,-24.77981208878057,positive,,,,,
Homer,1,147.3348530418897,-34.18649462166645,positive,,,,,
Central Cowal,1,147.45076019581327,-33.6311762706554,positive,,,,,
Caravel (Bindi and Dasher),1,116.59615624630356,-30.979117343881708,positive,,,,,
,0,118.4144,-30.609499999999997,other_deposit,,Jouerdine,mineral deposit,WA,"Quartz - undifferentiated, Unspecified/Unknown"
Halls Creek (Bommie deposit),1,127.4581306802967,-18.46566995456521,positive,,,,,
Kangiara,1,148.7615103061851,-34.63076222387858,positive,,,,,
,0,133.72825604710914,-23.761332110491956,blank_area,GA.GeologicProvince.22078,,,,
,0,139.3427919394371,-24.56972653300009,blank_area,GA.GeologicProvince.529302,,,,
,0,144.1967889209124,-22.36032634882621,blank_area,GA.GeologicProvince.20489,,,,
,0,138.4077,-32.87739999999997,other_deposit,,J.M. CAREY,MINE,SA,"Clay, Kaolin"
,0,144.6816867308975,-20.076317208208124,blank_area,GA.GeologicProvince.20489,,,,
,0,116.5128,-20.785200000000003,other_deposit,,Maitland River Sand / KE Envir Group,mineral deposit,WA,"Sand - construction, Sand - undifferentiated"
,0,138.03648783808313,-21.936289131940544,blank_area,GA.GeologicProvince.467256,,,,
,0,122.1668,-31.5278,other_deposit,,Creekside - Creekside North,mineral deposit,WA,"Tantalum pentoxide, Tantalum"
,0,117.9394,-31.608099999999936,other_deposit,,Baandee / Hawthorn Modelling Works (70),mineral deposit,WA,Gypsum
,0,124.76397705178378,-23.557503619523896,blank_area,GA.GeologicProvince.466205,,,,
,0,145.74064232711478,-28.948583813636446,blank_area,GA.GeologicProvince.20489,,,,
,0,124.76353192768678,-21.591724595197267,blank_area,GA.GeologicProvince.468269,,,,
,0,138.5831,-34.91229999999997,other_deposit,,MONTEFIORE HILL,MINE,SA,Coal - undifferentiated
,0,147.4535,-41.90039999999998,other_deposit,,Meadowbank,deposit,TAS,Bauxite
,0,145.6403,-41.73199999999996,other_deposit,,Farrell Mackintosh,deposit,TAS,Lead
,0,115.15609999999998,-21.706300000000024,other_deposit,,Onslow Salt Condenser Ponds,mineral deposit,WA,Salt
,0,138.4762,-30.780100000000026,other_deposit,,BELTANA NO.2,MINE,SA,Barite
Endeavour E-28,1,148.0092587524492,-32.95162511213286,positive,,,,,
GRP314,1,148.04688152887996,-32.93977901815749,positive,,,,,
,0,115.5108,-30.94480000000004,other_deposit,,Gabys Peak,mineral deposit,WA,"Diatomite, Unspecified/Unknown"
,0,123.71831166756216,-25.90313057874976,blank_area,GA.GeologicProvince.466901,,,,
Temora Group (porphyry),1,147.4617293934799,-34.32309816879323,positive,,,,,
,0,119.3126,-22.731700000000032,other_deposit,,Iron Valley Stage 1,mineral deposit,WA,Iron
,0,136.2055,-33.79499999999999,other_deposit,,TERRA LEEN,MINE,SA,Gypsum
,0,127.9630629523971,-24.310465523991912,blank_area,GA.GeologicProvince.364772,,,,
,0,125.75368110682454,-19.50465842606834,blank_area,GA.GeologicProvince.468269,,,,
,0,125.1335887680903,-27.52621088291912,blank_area,GA.GeologicProvince.22115,,,,
,0,135.52105940441822,-26.586669610328823,blank_area,GA.GeologicProvince.20489,,,,
Bowen Park,1,148.84689905861305,-33.351284478370935,positive,,,,,
,0,147.29269502776242,-32.7445607507799,blank_area,GA.GeologicProvince.559178,,,,
,0,120.926,-30.486,other_deposit,,WABMINES AMB2320,mineral deposit,WA,Gravel
,0,126.56831234006668,-19.132845828378954,blank_area,GA.GeologicProvince.467194,,,,
Riverhead,1,150.7613581817878,-24.058453070276737,positive,,,,,
,0,119.20350000000002,-31.124300000000066,other_deposit,,Morlands Find Common Opal,mineral deposit,WA,Opal
,0,137.92818795819198,-25.120204990966457,blank_area,GA.GeologicProvince.529801,,,,
Ben Mohr,1,148.8962131913458,-21.286771120199457,positive,,,,,
,0,128.7517,-28.771300000000057,other_deposit,,Zephyr,mineral deposit,WA,"Unspecified/Unknown, Heavy minerals, Leucoxene, Ilmenite, Zircon"
,0,139.24278637183644,-26.05716320995636,blank_area,GA.GeologicProvince.20489,,,,
,0,133.44699198683236,-16.399079014383563,blank_area,GA.GeologicProvince.468269,,,,
,0,116.3871,-31.90460000000001,other_deposit,,Goods Road East - Chidlow / Tuma,mineral deposit,WA,"Sand - undifferentiated, Gravel, Clay"
,0,119.467,-32.81979999999996,other_deposit,,Lake Gulson,mineral deposit,WA,Gypsum
,0,143.95440752238,-28.40258976682861,blank_area,GA.GeologicProvince.529302,,,,
,0,126.2031970785786,-26.96102637993158,blank_area,GA.GeologicProvince.466901,,,,
Cadia East-Cadia Far East,1,149.0063034035336,-33.460194816300714,positive,,,,,
,0,137.5747,-35.93310000000003,other_deposit,,D'ESTREE,MINE,SA,Limesand
,0,140.33439808440983,-27.092996584110345,blank_area,GA.GeologicProvince.529801,,,,
Kelly,1,119.87819554508354,-21.763063648034933,positive,,,,,
,0,138.8357,-34.133900000000054,other_deposit,,NEW HOPE,MINE,SA,Lead
,0,143.975980740778,-16.387564369406288,blank_area,GA.GeologicProvince.20437,,,,
,0,135.70509695835446,-23.68703065519867,blank_area,GA.GeologicProvince.364771,,,,
,0,135.98325148553806,-22.73048657226793,blank_area,GA.GeologicProvince.364771,,,,
Marsden,1,147.54861689920884,-33.74741722984476,positive,,,,,
Ridgeway,1,148.9804785048816,-33.43439657317045,positive,,,,,
Anabama Hill,1,140.21302364295835,-32.704582228790564,positive,,,,,
,0,141.9137988230811,-26.645606298264223,blank_area,GA.GeologicProvince.529551,,,,
,0,138.11428260680506,-25.069011618443582,blank_area,GA.GeologicProvince.20489,,,,
,0,116.8436,-21.421699999999973,other_deposit,,Borrow Pit L47/240 and L47/241,mineral deposit,WA,Gravel
Dimbulah,1,145.07907956012176,-17.233745173627412,positive,,,,,
,0,122.9271,-27.27210000000001,other_deposit,,Lake Wells West-South Potash / AP,mineral deposit,WA,Potassium
Greens Creek,1,147.43485774256547,-34.34184141445577,positive,,,,,
,0,137.7751032827943,-19.792084692545917,blank_area,GA.GeologicProvince.468269,,,,
,0,132.35539634777143,-24.304098441339228,blank_area,GA.GeologicProvince.466901,,,,
Mount Leslie,1,148.18609426947248,-20.91859592606935,positive,,,,,
Barrabas Creek,1,146.77707088646457,-20.112666038188824,positive,,,,,
,0,131.6710240748311,-25.519877193271025,blank_area,GA.GeologicProvince.576178,,,,
Netley Hill,1,140.0795313817339,-32.829379654801755,positive,,,,,
,0,143.27363618698496,-24.532483995398028,blank_area,GA.GeologicProvince.529801,,,,
,0,115.1569,-29.194699999999997,other_deposit,,Midlands Rd Lot 1 Mt Horner Sand / Forward,mineral deposit,WA,Sand - undifferentiated
Coalstoun,1,151.83766625978296,-25.59969696157941,positive,,,,,
,0,134.24676781524107,-21.62523960028622,blank_area,GA.GeologicProvince.529556,,,,
,0,129.11316750331616,-22.088023322044585,blank_area,GA.GeologicProvince.467255,,,,
Endeavour E-28,1,148.04624798534317,-32.93097312586731,positive,,,,,
Mandamah,1,147.33342488557776,-34.16189624823901,positive,,,,,
,0,137.91501639537913,-28.20873578291969,blank_area,GA.GeologicProvince.20489,,,,
,0,143.41524194122533,-28.771579892821133,blank_area,GA.GeologicProvince.20489,,,,
,0,125.25827050244108,-22.74481108804522,blank_area,GA.GeologicProvince.468269,,,,
,0,140.5164,-36.9806,other_deposit,,MARANOA DOWNS,MINE,SA,Limestone
Endeavour E-37,1,147.9770625974312,-32.920963092331355,positive,,,,,
,0,124.9978408347252,-21.0203504754378,blank_area,GA.GeologicProvince.468269,,,,
Calliope,1,151.2354145843652,-24.07535454871947,positive,,,,,
,0,121.4794,-29.088000000000022,other_deposit,,WABMINES CDS43470,mineral deposit,WA,Gravel
,0,116.4537,-34.34960000000004,other_deposit,,Perup Rd Lot 4 Perup / Shire,mineral deposit,WA,Gravel
,0,147.33707836927886,-28.51653273257021,blank_area,GA.GeologicProvince.529302,,,,
Thursdays Gossan-Junction Reef (Victor 1 and Victor 2),1,142.57732868794605,-37.60519661496955,positive,,,,,
,0,135.71927728221704,-26.04069800268045,blank_area,GA.GeologicProvince.20489,,,,
,0,129.6804313390904,-24.04189725441923,blank_area,GA.GeologicProvince.467256,,,,
,0,139.30130000000003,-34.48699999999997,other_deposit,,SEDAN,DEPOSIT,SA,Coal - undifferentiated
Carangera,1,149.26556396026103,-33.35458641030352,positive,,,,,
Mount Leslie,1,148.1389767234168,-20.94697064156428,positive,,,,,
Mount Leslie,1,148.14586960856374,-20.935292449753614,positive,,,,,
,0,147.39997306618736,-42.91180387461576,blank_area,GA.GeologicProvince.20348,,,,
,0,153.0227,-27.81659999999998,other_deposit,,JIMBOOMBA PIT,OPERATING MINE,QLD,Sand - undifferentiated
,0,116.07689999999998,-33.98179999999999,other_deposit,,Orange Grove - Bridgetown Black,mineral deposit,WA,"Dimension stone, Dolerite"
Cargo,1,148.7898087907212,-33.43627933206477,positive,,,,,
,0,119.1633,-30.22230000000001,other_deposit,,Mt Jackson J1 West (Stages 1-5),mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron"
,0,145.02934630155147,-21.704723061067195,blank_area,GA.GeologicProvince.20489,,,,
,0,152.622,-27.596000000000007,other_deposit,,MOUNT MARROW,OPERATING MINE,QLD,Unspecified/Unknown
,0,143.58664401885798,-14.589844810998375,blank_area,GA.GeologicProvince.20437,,,,
Bank,1,146.73466677323157,-20.094945280772222,positive,,,,,
,0,118.64990000000002,-25.60609999999997,other_deposit,,Mudderwearie / Westralian Ores (52),mineral deposit,WA,Manganese
,0,136.3725114456707,-19.47719136130848,blank_area,GA.GeologicProvince.468269,,,,
,0,152.9004,-27.85640000000001,other_deposit,,TEVIOT SANDS,OPERATING MINE,QLD,Sand - undifferentiated
,0,144.0328,-39.65,other_deposit,,Investigator 14,deposit,TAS,Titanium
Veedas,1,147.9530316891594,-32.915895939143645,positive,,,,,
,0,134.655,-27.735899999999976,other_deposit,,IMBITCHA,MINE,SA,Clay
Yeppoon,1,150.6962481605398,-22.97889302485137,positive,,,,,
,0,122.9051,-31.975899999999974,other_deposit,,Fraser Range Site 144 - Phills,mineral deposit,WA,"Granite, Dimension stone"
,0,125.60272887370168,-24.287937655387218,blank_area,GA.GeologicProvince.466191,,,,
Endeavour E-37,1,147.9681814239464,-32.93730882722976,positive,,,,,
,0,121.0188,-30.80870000000004,other_deposit,,Mt Burges Silica Group,mineral deposit,WA,"Alumina, Gravel, Iron, Unspecified/Unknown, Silica sand"
,0,115.8766,-28.018899999999977,other_deposit,,Carlinga Well Kaolin,mineral deposit,WA,Kaolin
,0,119.94939999999998,-22.02479999999998,other_deposit,,Outcamp 1,Mine - Openpit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron"
Frogmore,1,148.8364240516174,-34.283504779204875,positive,,,,,
,0,118.3171,-31.48050000000003,other_deposit,,BFM1219,mineral deposit,WA,Aggregate - undifferentiated
,0,140.4595,-31.962100000000007,other_deposit,,WIPERAMINGA WEST,MINE,SA,"Feldspar, Beryl - undifferentiated, Andalusite"
,0,144.9819,-36.782199999999975,other_deposit,,Mt. Black Granite,mineral deposit,VIC,Granite
Copperhead (Julivon Creek),1,148.29910152339696,-20.539214343859893,positive,,,,,
,0,140.6619,-31.741999999999987,other_deposit,,HONEYMOON,DEPOSIT,SA,"Uranium, Uranium oxide"
Yeppoon,1,150.7134271892869,-23.00226668316444,positive,,,,,
,0,142.13760842360006,-24.0423709611875,blank_area,GA.GeologicProvince.529302,,,,
,0,118.9665,-20.37380000000003,other_deposit,,Poondano / Boral,mineral deposit,WA,"Aggregate - coarse, Aggregate - undifferentiated"
Endeavour 43 (E43),1,147.48549997336718,-33.760180463802975,positive,,,,,
,0,130.79536717546202,-13.985190594981525,blank_area,GA.GeologicProvince.468269,,,,
,0,121.3042,-31.196300000000008,other_deposit,,Bulls Eye Sand,mineral deposit,WA,Sand - undifferentiated
,0,120.0577,-21.352900000000016,other_deposit,,House Creek Quarry,mineral deposit,WA,Gravel
,0,132.91778997614406,-26.319826510824964,blank_area,GA.GeologicProvince.467262,,,,
,0,133.7629962771101,-23.612089816140823,blank_area,GA.GeologicProvince.467256,,,,
,0,129.1222171709058,-16.93469639527466,blank_area,GA.GeologicProvince.467204,,,,
Mount Leslie,1,148.14369723771048,-20.90397768599897,positive,,,,,
Yeppoon,1,150.69735247592354,-22.99330640340956,positive,,,,,
Ferndale,1,149.11360004712267,-33.482273523117485,positive,,,,,
Mandamah,1,147.34035390063173,-34.153867301555735,positive,,,,,
,0,133.75875082590207,-22.4123814251867,blank_area,GA.GeologicProvince.364771,,,,
Tartana project,1,144.2655591005902,-16.933066932082923,positive,,,,,
,0,129.3903546219711,-22.07126179032028,blank_area,GA.GeologicProvince.364771,,,,
,0,118.44840000000002,-20.35110000000001,other_deposit,,Boodarie Sand 1 / NRWC,mineral deposit,WA,Sand - undifferentiated
,0,152.7956,-27.177399999999977,other_deposit,,MT PLEASANT,OPERATING MINE,QLD,Unspecified/Unknown
