source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES
,0,116.88849109217357,-23.98244830936317,blank_area,GA.GeologicProvince.464562,,,,
,0,118.64990000000002,-25.60609999999997,other_deposit,,Mudderwearie / Westralian Ores (52),mineral deposit,WA,Manganese
,0,119.3876,-22.333800000000007,other_deposit,,East Pilbara Group / FMG,mineral deposit,WA,Iron
,0,119.1878,-22.737000000000023,other_deposit,,Phils Creek - Three Sisters CID,mineral deposit,WA,Iron
,0,115.00960000000002,-21.714700000000025,other_deposit,,Wheatstone Borrow Pit 2,mineral deposit,WA,"Gravel, Sand - undifferentiated"
,0,122.8573,-17.900700000000008,other_deposit,,Broome East Gravel 1,mineral deposit,WA,"Gravel, Bush rock"
Homer,1,147.35020407913393,-34.24011999951804,positive,,,,,
Kelly,1,119.87179604467192,-21.81820173944952,positive,,,,,
,0,146.22565710121876,-20.80633611396371,blank_area,GA.GeologicProvince.559189,,,,
,0,137.1398,-32.744,other_deposit,,IRON MONARCH,MINE,SA,Iron
,0,152.7313,-25.50600000000001,other_deposit,,MARY RIVER (METALIA),OPERATING MINE,QLD,Gravel
,0,144.94689272681046,-33.96809507399987,blank_area,GA.GeologicProvince.530359,,,,
,0,145.7194,-37.6388,other_deposit,,Acheron River,mineral deposit,VIC,"Ilmenite, Rutile, Zircon"
,0,125.7729,-14.597999999999978,other_deposit,,Lone Dingo,mineral deposit,WA,Bauxite
,0,129.65298770301095,-19.55841611139291,blank_area,GA.GeologicProvince.468269,,,,
,0,118.3556,-26.80730000000001,other_deposit,,Gap Well Gravel 1,mineral deposit,WA,Gravel
,0,119.11180000000002,-28.53689999999997,other_deposit,,Rays Rocks Calcrete,mineral deposit,WA,"Caliche, Unspecified/Unknown"
,0,118.9366,-20.25710000000002,other_deposit,,Port Hedland Salt Concentrator Ponds,mineral deposit,WA,Salt
,0,122.6692,-32.0788,other_deposit,,Fraser Range - Garnet Ice,mineral deposit,WA,"Granite, Dimension stone"
,0,130.7594664356726,-21.647805241662088,blank_area,GA.GeologicProvince.467256,,,,
,0,120.2904,-31.205000000000044,other_deposit,,Boorabbin Rock Quarry,mineral deposit,WA,"Dimension stone, Granite, Aggregate - undifferentiated, Ballast"
,0,120.9772,-30.80899999999992,other_deposit,,Eight Mile Rock Hole Sand,mineral deposit,WA,"Sand - undifferentiated, Silica sand"
Ridgeway,1,148.9532109526498,-33.42289524600988,positive,,,,,
,0,136.96836361597144,-26.430678536339045,blank_area,GA.GeologicProvince.529549,,,,
,0,131.1372867007762,-23.663535212988187,blank_area,GA.GeologicProvince.466901,,,,
,0,140.4072,-31.985599999999963,other_deposit,,JONES,MINE,SA,"Feldspar, Beryl - undifferentiated"
,0,140.8021165453074,-25.832583355210108,blank_area,GA.GeologicProvince.529302,,,,
,0,139.576727267891,-27.907208207356405,blank_area,GA.GeologicProvince.529511,,,,
,0,137.7741700763404,-26.43860485514901,blank_area,GA.GeologicProvince.529551,,,,
Greens Creek,1,147.4336474292224,-34.31339199057316,positive,,,,,
Whitewash,1,150.86062278188732,-24.8371747216136,positive,,,,,
,0,146.94068529487473,-23.28904829459396,blank_area,GA.GeologicProvince.20489,,,,
,0,132.2536,-30.93190000000004,other_deposit,,TYPHOON,DEPOSIT,SA,Heavy minerals
,0,113.7867,-26.210100000000047,other_deposit,,L'Haridon Bight South,mineral deposit,WA,"Limesand, Sea shells / shell grit"
,0,127.9287,-17.59660000000002,other_deposit,,Wahoo - Target 4,mineral deposit,WA,Graphite
,0,127.48509479030898,-20.29705769067731,blank_area,GA.GeologicProvince.468269,,,,
,0,120.521,-23.4183,other_deposit,,Dugite - Davidson Creek,mineral deposit,WA,Iron
,0,124.69519843633924,-24.36729016910474,blank_area,GA.GeologicProvince.466191,,,,
,0,132.24910824680836,-18.942395642194874,blank_area,GA.GeologicProvince.468269,,,,
,0,151.913,-28.384699999999995,other_deposit,,BRAESIDE (WALLS),OPERATING MINE,QLD,Unspecified/Unknown
,0,147.934704436319,-31.07378848157866,blank_area,GA.GeologicProvince.27354,,,,
Boddington,1,116.3675765717626,-32.74688367161753,positive,,,,,
,0,129.42169301301698,-21.417466169871705,blank_area,GA.GeologicProvince.468269,,,,
,0,119.5189,-31.455000000000016,other_deposit,,Marvel Loch Borrow Pit 1,mineral deposit,WA,Gravel
,0,143.2358,-35.83700000000003,other_deposit,,Newport,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
,0,139.6781,-34.37749999999999,other_deposit,,BALZERS,MINE,SA,Gypsum
,0,137.31326003759074,-22.340664436949744,blank_area,GA.GeologicProvince.364771,,,,
Mannersley,1,150.84302791123437,-24.04672395243668,positive,,,,,
,0,141.86510099879507,-27.275743760339157,blank_area,GA.GeologicProvince.529551,,,,
Kelly,1,119.85322639862862,-21.8167830070279,positive,,,,,
,0,146.27449422702037,-23.48524264597573,blank_area,GA.GeologicProvince.550790,,,,
,0,137.08719645026778,-24.71709500520055,blank_area,GA.GeologicProvince.20489,,,,
,0,136.3249,-33.2318,other_deposit,,BUNORA BALUMBAH,DEPOSIT,SA,Kaolin
,0,120.6885,-29.868400000000012,other_deposit,,WABMINES CDS48775,mineral deposit,WA,Gravel
,0,137.1099,-33.2519,other_deposit,,IRON DUCHESS SOUTH,MINE,SA,Iron
,0,116.54970000000002,-21.707800000000013,other_deposit,,Middle Robe Mesa 2403A,mineral deposit,WA,Iron
,0,116.2514,-33.75039999999996,other_deposit,,Boyup Basin / Griffin Coal,mineral deposit,WA,"Coal - undifferentiated, Gravel, Sand - undifferentiated, Sandstone"
,0,136.34381110103504,-20.68044834322456,blank_area,GA.GeologicProvince.468269,,,,
,0,125.78626886918732,-25.753152396198637,blank_area,GA.GeologicProvince.22115,,,,
,0,131.6588930760246,-24.692260994894955,blank_area,GA.GeologicProvince.467256,,,,
,0,134.57717554684723,-24.208683212472568,blank_area,GA.GeologicProvince.364772,,,,
,0,115.45069999999998,-34.296,other_deposit,,Governor Broome South Extended,mineral deposit,WA,"Leucoxene, Unspecified/Unknown, Heavy minerals, Ilmenite, Rutile, Zircon, Garnet"
,0,134.53811682669777,-26.74202370139468,blank_area,GA.GeologicProvince.20489,,,,
,0,117.0862,-32.97169999999996,other_deposit,,Williams-Kondinin Road Lot R12088 Minigin,mineral deposit,WA,Gravel
,0,117.68059999999998,-22.632699999999964,other_deposit,,Tom Price Gravel,mineral deposit,WA,Gravel
,0,138.12075873047104,-29.144729031970343,blank_area,GA.GeologicProvince.529801,,,,
,0,120.131,-20.51829999999993,other_deposit,,Hematite Hill,mineral deposit,WA,Iron
,0,133.58341193255342,-23.04344039552816,blank_area,GA.GeologicProvince.575991,,,,
,0,134.0417656661536,-20.925940323776828,blank_area,GA.GeologicProvince.468269,,,,
,0,144.29382064103916,-22.511491697145164,blank_area,GA.GeologicProvince.20489,,,,
,0,140.05413571613943,-27.582467962864364,blank_area,GA.GeologicProvince.529302,,,,
,0,127.20484051641432,-21.18966491081942,blank_area,GA.GeologicProvince.468269,,,,
,0,132.34706111675405,-19.714660583047205,blank_area,GA.GeologicProvince.468265,,,,
,0,137.01455707122585,-25.117106204080027,blank_area,GA.GeologicProvince.529302,,,,
Caravel (Bindi and Dasher),1,116.56200874101332,-30.962539529597294,positive,,,,,
,0,137.01918301518884,-22.383871221614264,blank_area,GA.GeologicProvince.529556,,,,
,0,116.7675,-30.411899999999985,other_deposit,,Pithara Aggregrate,mineral deposit,WA,"Aggregate - undifferentiated, Granite"
,0,134.22026548501637,-19.178725642429583,blank_area,GA.GeologicProvince.468269,,,,
,0,148.25738182024807,-29.462453099049576,blank_area,GA.GeologicProvince.27354,,,,
,0,136.28029621820176,-24.09394756565868,blank_area,GA.GeologicProvince.529302,,,,
,0,134.04082776146663,-17.779937537650053,blank_area,GA.GeologicProvince.529556,,,,
,0,141.30315740148004,-26.17843521366995,blank_area,GA.GeologicProvince.20489,,,,
,0,125.0782925444903,-22.6993304436894,blank_area,GA.GeologicProvince.468269,,,,
