source_deposit,LABEL,LONGITUDE,LATITUDE,PROVINCEID
,0,129.49449407477553,-27.3379869832372,GA.GeologicProvince.467262
,0,132.3450693518433,-17.53784696035927,GA.GeologicProvince.22109
Monza,1,147.39035444383867,-34.20124338597006,
Beaks Mountain,1,147.62285735453713,-19.99609758259717,
Mandamah,1,147.33342488557776,-34.16189624823901,
,0,141.6247594756149,-20.264180596119974,GA.GeologicProvince.529302
,0,142.2150161926527,-31.72705136379713,GA.GeologicProvince.530359
Copperhead (Julivon Creek),1,148.29910152339696,-20.539214343859893,
,0,144.6395811625004,-25.451582833694523,GA.GeologicProvince.22077
,0,149.90422865612376,-29.22587941818543,GA.GeologicProvince.530059
,0,133.76488304905106,-19.15864366021621,GA.GeologicProvince.468265
,0,147.074335371379,-25.186455141828503,GA.GeologicProvince.529302
,0,133.22533211046482,-17.868742090980163,GA.GeologicProvince.22109
Cullingarai,1,147.3717744663249,-34.17781484494589,
,0,129.8625404673569,-15.64318024429488,GA.GeologicProvince.569185
,0,148.5169678906573,-29.714342724326816,GA.GeologicProvince.27354
,0,129.7706936605516,-22.33027494326911,GA.GeologicProvince.364771
,0,136.11246905470378,-26.611646020607218,GA.GeologicProvince.529551
Temora Group (porphyry),1,147.47792104001132,-34.35486900695517,
,0,129.61488401649714,-24.30655195092498,GA.GeologicProvince.364772
,0,130.15309851245328,-20.62604641978099,GA.GeologicProvince.467226
,0,116.32623683779605,-27.610501745374943,GA.GeologicProvince.464632
Endeavour E-37,1,148.02622620474136,-32.93330114695907,
,0,140.80824871407296,-28.60208756326584,GA.GeologicProvince.529511
,0,123.49157742433373,-25.7048667417852,GA.GeologicProvince.22115
,0,132.71126861313147,-17.02379023348345,GA.GeologicProvince.468269
,0,131.04289424626586,-13.78891055244345,GA.GeologicProvince.557149
Kangaroo Hill,1,147.36253955068346,-34.11692574735464,
,0,127.06467317836116,-25.364752585834086,GA.GeologicProvince.467262
,0,145.6081868891017,-23.75329847528417,GA.GeologicProvince.529302
,0,134.26447475023457,-21.62020054720532,GA.GeologicProvince.468269
,0,145.28330381824978,-21.769269379667666,GA.GeologicProvince.550790
,0,140.78128648799444,-26.934316535446765,GA.GeologicProvince.529511
,0,140.74419198526948,-27.65159057877682,GA.GeologicProvince.529511
,0,133.83887970645887,-23.46895724024885,GA.GeologicProvince.364771
,0,145.5140936669511,-35.028497420919805,GA.GeologicProvince.559207
,0,129.1222171709058,-16.93469639527466,GA.GeologicProvince.467204
,0,134.45875300213066,-21.72293822246702,GA.GeologicProvince.468041
,0,146.95249451134134,-24.92775438110346,GA.GeologicProvince.529302
,0,139.62158432091672,-28.12193487632312,GA.GeologicProvince.529511
,0,137.92852105099604,-18.26183233828589,GA.GeologicProvince.551269
,0,142.34639712067988,-21.725541863180656,GA.GeologicProvince.529302
,0,145.5653427275236,-24.701731433233032,GA.GeologicProvince.20489
,0,135.0611338207971,-21.98540683632829,GA.GeologicProvince.468269
,0,149.33599139989656,-24.93857399737376,GA.GeologicProvince.530059
,0,138.12075873047104,-29.144729031970343,GA.GeologicProvince.529801
,0,137.88935382917452,-27.508539988012878,GA.GeologicProvince.529551
Endeavour E-37,1,147.99416676517538,-32.92606444847731,
,0,142.82597686621838,-19.695270339458023,GA.GeologicProvince.529302
,0,144.6453902342601,-22.85001677593752,GA.GeologicProvince.550790
,0,138.8179145200536,-24.529624777070847,GA.GeologicProvince.467256
,0,145.08609874658092,-23.600339762998864,GA.GeologicProvince.550790
,0,131.98352816578856,-19.647615378393603,GA.GeologicProvince.22109
Mount Darcy,1,143.2712925291983,-18.248018456438583,
,0,124.76474811849044,-23.35838543900373,GA.GeologicProvince.466205
Mount Angelo,1,127.49299265089218,-18.43714341113259,
,0,130.42606382394845,-20.68094826277159,GA.GeologicProvince.467226
,0,129.64026981037568,-24.526868012162534,GA.GeologicProvince.467256
,0,131.29260143496086,-19.811019738618263,GA.GeologicProvince.468269
,0,138.84324347210497,-28.3138668748534,GA.GeologicProvince.529302
,0,126.27726586612502,-22.95495418295647,GA.GeologicProvince.468269
,0,121.72666059425386,-22.873871086513194,GA.GeologicProvince.468269
,0,138.37859927341597,-25.53309700266695,GA.GeologicProvince.529551
,0,131.58197336103663,-19.05954342730737,GA.GeologicProvince.467226
,0,132.39791574767546,-19.899245517408627,GA.GeologicProvince.22109
,0,141.71477983887925,-20.30288718741307,GA.GeologicProvince.529302
Cadia East-Cadia Far East,1,149.01487660111923,-33.47187017217376,
,0,129.42274605311133,-21.40812989676096,GA.GeologicProvince.364771
,0,127.72961245577189,-27.03490040161517,GA.GeologicProvince.22115
,0,124.48000061240188,-24.68904927545957,GA.GeologicProvince.466902
,0,147.05273179159792,-29.987713248074638,GA.GeologicProvince.20489
,0,129.41939360810164,-24.07911226391909,GA.GeologicProvince.467256
,0,140.9771021688345,-28.908116531935143,GA.GeologicProvince.529801
,0,144.47840438995476,-23.13526433150868,GA.GeologicProvince.20489
,0,140.3797007373699,-28.454410097962064,GA.GeologicProvince.529551
Ben Mohr,1,148.84055120382155,-21.259425446585816,
,0,135.7341561919405,-17.48336016111877,GA.GeologicProvince.468269
,0,136.29589618650485,-30.06307093458953,GA.GeologicProvince.529788
,0,132.2912765113271,-28.38030140944913,GA.GeologicProvince.576199
,0,131.23741703890977,-22.37955040331009,GA.GeologicProvince.364771
,0,132.02619738049472,-23.432214235203016,GA.GeologicProvince.466901
,0,133.85857056473412,-15.89297169933665,GA.GeologicProvince.468269
,0,129.65921320866656,-18.0594983892574,GA.GeologicProvince.467208
,0,130.30419766554363,-23.13958322472655,GA.GeologicProvince.467256
,0,123.87147971935326,-25.51232983238672,GA.GeologicProvince.468269
,0,134.69416897390025,-26.029752917685748,GA.GeologicProvince.529549
,0,140.4318335916113,-23.311042582878223,GA.GeologicProvince.529302
Mt. Poole,1,152.3453419282327,-29.83243518031301,
,0,141.2480392582333,-18.902234694931742,GA.GeologicProvince.529727
,0,135.7705208334061,-26.15930457606405,GA.GeologicProvince.20489
,0,136.9787519883492,-23.9216245182773,GA.GeologicProvince.512258
,0,126.9874578426556,-24.207474071556884,GA.GeologicProvince.22078
,0,130.93848400782693,-25.27347058539641,GA.GeologicProvince.576178
Boddington,1,116.33199738127392,-32.754197705861266,
,0,133.12308915304794,-28.808341943380647,GA.GeologicProvince.40671
,0,122.69360707794064,-19.548727429878905,GA.GeologicProvince.468269
,0,137.7810105780928,-23.14193596341423,GA.GeologicProvince.364771
Peak Hill,1,148.26353310957276,-32.76819550796275,
,0,138.03253101589948,-26.499800195055336,GA.GeologicProvince.529302
,0,146.24731573546023,-26.91792646834947,GA.GeologicProvince.20489
,0,133.70844087539646,-21.0796322048291,GA.GeologicProvince.467256
,0,145.37014933539342,-30.751345013325107,GA.GeologicProvince.20489
,0,123.87375522410024,-20.155246312393448,GA.GeologicProvince.468269
,0,138.30914353144485,-24.365326934963704,GA.GeologicProvince.467256
,0,145.99226523969796,-21.50440996665842,GA.GeologicProvince.20489
,0,143.1948313543635,-25.064799268143357,GA.GeologicProvince.20489
,0,141.5329323253718,-20.5858616080715,GA.GeologicProvince.559204
,0,142.1509378920965,-26.85159683123949,GA.GeologicProvince.529551
,0,124.31680925899772,-24.62010224064221,GA.GeologicProvince.468269
,0,140.22198556525098,-25.61311439706053,GA.GeologicProvince.20489
,0,132.21753688117016,-20.57383674958299,GA.GeologicProvince.468269
,0,129.50260592608717,-21.575147019441737,GA.GeologicProvince.467256
,0,126.03670682008804,-25.59559924935625,GA.GeologicProvince.22115
,0,141.21751471714614,-23.512772032226643,GA.GeologicProvince.559195
,0,130.48659149104412,-21.34749842794156,GA.GeologicProvince.364771
,0,142.32853226606974,-30.162447139297807,GA.GeologicProvince.529302
,0,131.1323347808399,-22.42634302804944,GA.GeologicProvince.576273
,0,131.8444782734756,-19.97660115371982,GA.GeologicProvince.468269
GRP314,1,148.0886095655166,-32.93958567660408,
,0,115.94805165546344,-26.893433217765644,GA.GeologicProvince.576210
,0,144.74107290222634,-25.166131952046857,GA.GeologicProvince.20489
,0,140.4159910597877,-27.38823526042354,GA.GeologicProvince.529511
,0,137.7751032827943,-19.792084692545917,GA.GeologicProvince.468269
Mount Cannindah,1,151.29540199134192,-24.662724496734963,
,0,127.21026045489238,-28.786111412733117,GA.GeologicProvince.22115
,0,145.0997953914764,-25.66263106566335,GA.GeologicProvince.529302
,0,141.15043192343987,-19.404265028236026,GA.GeologicProvince.559204
,0,134.99000431548558,-18.02206181209829,GA.GeologicProvince.468269
,0,134.0592990871936,-26.57487749523918,GA.GeologicProvince.529302
Mount Angelo,1,127.5053272345798,-18.442012389067656,
Mount Turner,1,143.40495104921783,-18.251604054277124,
,0,144.37080798302463,-25.61988611857962,GA.GeologicProvince.20489
Kangaroo Hill,1,147.3985302368528,-34.111999892296126,
,0,129.19491899684132,-27.25952940510717,GA.GeologicProvince.22115
,0,131.17029286235172,-14.865615846247932,GA.GeologicProvince.468269
,0,144.90860985342806,-20.89490664773985,GA.GeologicProvince.550790
,0,130.59906417991445,-19.321292875471013,GA.GeologicProvince.468269
,0,132.89045822283785,-20.24141250692545,GA.GeologicProvince.22109
,0,137.7757413037471,-28.49628245925259,GA.GeologicProvince.529302
,0,146.75243824312895,-27.8369785797676,GA.GeologicProvince.529302
,0,131.95975065406648,-25.160615445010944,GA.GeologicProvince.467256
,0,144.51888712637762,-22.735382471812123,GA.GeologicProvince.529302
Beaks Mountain,1,147.6392577980909,-20.022239354727024,
,0,136.32825773933948,-29.89815261689153,GA.GeologicProvince.529788
,0,144.68837883190037,-34.028625272064744,GA.GeologicProvince.530359
Titov,1,146.69197621951557,-19.99395299677808,
,0,138.76777220017723,-28.68409133668637,GA.GeologicProvince.20489
Mt. Robin,1,146.95497552143704,-20.573039810572176,
,0,129.65298770301095,-19.55841611139291,GA.GeologicProvince.468269
,0,128.72858037630473,-21.684111682630988,GA.GeologicProvince.467256
,0,136.56516225812547,-23.008523954566822,GA.GeologicProvince.575967
,0,148.4076709815951,-29.914230630150755,GA.GeologicProvince.27354
,0,148.85287577871745,-30.28565313451709,GA.GeologicProvince.27354
,0,126.25795027028768,-17.589298147170457,GA.GeologicProvince.467107
,0,126.35717036541884,-27.437385031549116,GA.GeologicProvince.468269
,0,140.18504052375957,-21.19955835402525,GA.GeologicProvince.529556
,0,124.45693848391149,-26.445532647220052,GA.GeologicProvince.576257
,0,137.01455707122585,-25.117106204080027,GA.GeologicProvince.529302
,0,149.82172232210397,-31.60656349099146,GA.GeologicProvince.530016
,0,135.11401976900186,-16.978731739070405,GA.GeologicProvince.468269
,0,146.4337604359548,-35.28776604754379,GA.GeologicProvince.559178
,0,143.07339855559866,-27.024725456549007,GA.GeologicProvince.529551
,0,132.96796928134685,-24.774127859190244,GA.GeologicProvince.467256
,0,127.3165114200206,-23.88739498361886,GA.GeologicProvince.22078
,0,143.53681011389554,-34.48996914031314,GA.GeologicProvince.559207
,0,135.23910297164514,-23.76138105721323,GA.GeologicProvince.22078
,0,140.57101748529703,-28.34152964493579,GA.GeologicProvince.20489
,0,131.2706190763859,-24.162105656625656,GA.GeologicProvince.22078
,0,141.3012220380079,-23.98194045631401,GA.GeologicProvince.529302
,0,137.9504051647935,-22.49147695347487,GA.GeologicProvince.364771
,0,132.39006732675347,-22.52473255687371,GA.GeologicProvince.22113
,0,124.96269024540187,-26.49918919254948,GA.GeologicProvince.468269
Barrabas Creek,1,146.76843505999884,-20.11022705807112,
,0,125.41525394117065,-25.400697443842613,GA.GeologicProvince.468269
,0,128.43619827001763,-26.917204009433117,GA.GeologicProvince.466901
,0,134.33410537994274,-26.686893474296983,GA.GeologicProvince.529551
,0,134.87163973666884,-24.55641889044652,GA.GeologicProvince.466901
,0,124.64127358245696,-24.37225427857377,GA.GeologicProvince.466901
,0,145.0985734862871,-28.766014571637065,GA.GeologicProvince.529302
,0,139.16665809554942,-26.927696811677635,GA.GeologicProvince.20489
Endeavour E-37,1,148.00088629955707,-32.91839296842258,
,0,126.05568386560743,-23.885226792166264,GA.GeologicProvince.466901
,0,131.89339220904074,-25.02644348181704,GA.GeologicProvince.467256
,0,126.15552866717564,-20.605944454138328,GA.GeologicProvince.468269
,0,126.55227051273734,-16.16790904818707,GA.GeologicProvince.468269
,0,149.72180889426664,-28.11596738038033,GA.GeologicProvince.27354
,0,143.86695786147925,-27.89016486545565,GA.GeologicProvince.529801
,0,133.3597197242544,-18.258708980032477,GA.GeologicProvince.22109
,0,121.7357000877409,-19.3957071086556,GA.GeologicProvince.468269
,0,148.6973073166727,-31.56543181618023,GA.GeologicProvince.27354
,0,132.963684375805,-19.981952151901574,GA.GeologicProvince.468265
,0,149.06384651407345,-25.806003118101945,GA.GeologicProvince.20489
,0,134.09573788548528,-25.6365486604959,GA.GeologicProvince.467262
,0,150.34137546405168,-31.57796341004488,GA.GeologicProvince.27354
,0,136.11162824481244,-25.708144671389668,GA.GeologicProvince.529302
Ferndale,1,149.14709655447302,-33.482506098603295,
,0,135.81718615726342,-30.57428780329452,GA.GeologicProvince.529302
,0,151.04922756191755,-29.39823714138451,GA.GeologicProvince.40540
,0,129.35244657635104,-23.643948485342182,GA.GeologicProvince.22078
,0,131.34970833361007,-20.59150308554904,GA.GeologicProvince.364771
Rosevale,1,147.41465461237806,-34.33037382025648,
Homer,1,147.30540831793806,-34.21922439387106,
Calliope,1,151.26943476607985,-24.0827360469109,
Rosevale,1,147.40594427591492,-34.30059540421646,
Endeavour E-28,1,148.01832658633094,-32.944410685962985,
,0,142.19765098290375,-25.10138387945548,GA.GeologicProvince.529551
Mt. Robin,1,147.003289654355,-20.60937841498623,
,0,149.03601265928742,-27.327740313875605,GA.GeologicProvince.530059
,0,132.23272320327402,-19.0802898644854,GA.GeologicProvince.468043
,0,126.7297194071647,-17.657513944244936,GA.GeologicProvince.467107
,0,144.79890361769574,-30.82957037320698,GA.GeologicProvince.559202
,0,143.2393699528513,-24.04034295290571,GA.GeologicProvince.529801
,0,144.67854932809823,-25.636817155945067,GA.GeologicProvince.550790
,0,139.77384936345908,-23.596519173900838,GA.GeologicProvince.529302
,0,132.38973824728953,-22.78061804328626,GA.GeologicProvince.467256
Gibraltar Rock,1,152.40542721809257,-26.138867421473616,
,0,141.2507633666416,-27.77907534081682,GA.GeologicProvince.529801
,0,146.8221609212242,-23.822939273475495,GA.GeologicProvince.20489
,0,122.51462056314044,-19.974543974194084,GA.GeologicProvince.468269
Western Tharsis,1,145.54540809253288,-41.99291735787799,
,0,127.49017087263717,-16.98037848960844,GA.GeologicProvince.467103
,0,131.5330667052702,-22.552068187696914,GA.GeologicProvince.467256
,0,134.14248977271407,-18.61797933742081,GA.GeologicProvince.468269
,0,124.23742998985826,-25.26950276751985,GA.GeologicProvince.466902
,0,135.66305922238584,-27.076003787766812,GA.GeologicProvince.529302
Beaks Mountain,1,147.63314239848256,-19.970347485258294,
,0,135.7406441035603,-21.02907570291612,GA.GeologicProvince.468041
,0,134.93177196593356,-21.2350635829424,GA.GeologicProvince.529556
Endeavour 39 (E39),1,147.40609901497172,-33.688016778879366,
,0,142.3730527172437,-32.10634225297234,GA.GeologicProvince.530359
,0,139.91496402623807,-23.66952289200606,GA.GeologicProvince.529302
Mount Leslie,1,148.15545085135594,-20.933566757543225,
,0,143.34177375306135,-23.66130571364413,GA.GeologicProvince.20489
,0,133.30849162391257,-25.064297915369664,GA.GeologicProvince.467256
,0,124.00569165711552,-16.64373430532444,GA.GeologicProvince.429253
,0,130.98967251075615,-19.00498443216867,GA.GeologicProvince.467226
,0,130.55650819587183,-19.24895064863045,GA.GeologicProvince.22109
,0,145.16685961299856,-33.81013196073639,GA.GeologicProvince.559207
,0,126.33117251853464,-19.66234457658114,GA.GeologicProvince.468269
,0,131.56964005841965,-25.402849003034547,GA.GeologicProvince.466901
,0,144.23681868495592,-29.296048184361588,GA.GeologicProvince.20489
,0,143.54124399030533,-38.63972021752903,GA.GeologicProvince.20368
,0,121.1933658013382,-26.43879193484725,GA.GeologicProvince.464632
,0,121.92775533695676,-26.015826097626476,GA.GeologicProvince.466901
,0,138.06763812126147,-21.154505403993515,GA.GeologicProvince.468269
,0,132.76717075492834,-26.37312181512392,GA.GeologicProvince.466901
,0,147.36842221025896,-25.05634953819185,GA.GeologicProvince.529302
Endeavour 39 (E39),1,147.40482355174237,-33.693395457264394,
,0,133.43295153400658,-20.748485795598707,GA.GeologicProvince.22109
,0,126.09077519878888,-29.12319255891005,GA.GeologicProvince.22115
,0,137.95475672679387,-21.7809741123857,GA.GeologicProvince.467256
,0,133.46227944200635,-19.65404049408078,GA.GeologicProvince.468265
Woolshed,1,147.40586465739344,-34.33208204653052,
,0,135.11950810315932,-17.523588129872465,GA.GeologicProvince.529556
,0,141.87260955060668,-28.27494212334217,GA.GeologicProvince.529302
,0,132.51396135858866,-27.171507884828223,GA.GeologicProvince.467262
,0,129.64973002946124,-28.146237836500436,GA.GeologicProvince.22115
,0,145.59615857667183,-29.35011455664801,GA.GeologicProvince.529302
Tartana project,1,144.2601148043177,-16.927710853360445,
,0,136.29713132825557,-19.89008204233436,GA.GeologicProvince.468269
,0,132.6033022331326,-25.69861051093869,GA.GeologicProvince.22078
,0,149.31686354462136,-25.235674811249165,GA.GeologicProvince.530059
Titov,1,146.675694266246,-19.996894262517426,
,0,143.43562290075076,-30.081845213964467,GA.GeologicProvince.20489
,0,132.47695152173603,-14.961103200122809,GA.GeologicProvince.468269
Anabama Hill,1,140.21107854639797,-32.72204819857548,
,0,124.79196008417578,-25.008546271862897,GA.GeologicProvince.22115
,0,148.2129278882684,-28.502724898538595,GA.GeologicProvince.27354
Kangiara,1,148.77864464922092,-34.59616458955181,
,0,141.54133445572208,-27.7782069861465,GA.GeologicProvince.529551
,0,136.54272801753396,-24.199295326258927,GA.GeologicProvince.529302
,0,136.4329892806712,-20.786864723247128,GA.GeologicProvince.551269
,0,146.02315647877242,-24.10954310512543,GA.GeologicProvince.529302
,0,134.14872890910848,-16.340373903571226,GA.GeologicProvince.468269
Mount Vista,1,147.87083712356792,-20.577054943492968,
,0,140.87373168973343,-30.678969236520103,GA.GeologicProvince.529302
,0,124.71033195571977,-23.98046486297061,GA.GeologicProvince.22115
,0,142.77958478230394,-27.813203424306916,GA.GeologicProvince.529551
,0,132.99406679987942,-15.29601903229058,GA.GeologicProvince.468269
,0,147.50572163257362,-21.52231270195408,GA.GeologicProvince.20489
,0,130.69022544826646,-14.867031235939583,GA.GeologicProvince.467103
,0,147.16008236684968,-21.266749773854578,GA.GeologicProvince.20489
,0,137.42461300335202,-25.817408280311383,GA.GeologicProvince.20489
,0,149.64718235332126,-28.38384793734327,GA.GeologicProvince.27354
,0,124.69469922731469,-26.28992621116837,GA.GeologicProvince.464632
,0,140.04662434114678,-25.399221866600215,GA.GeologicProvince.20489
,0,141.6902450566376,-26.0249758212856,GA.GeologicProvince.529511
,0,122.53813377072748,-24.705694011073277,GA.GeologicProvince.464562
,0,139.98291931315785,-29.423116201623817,GA.GeologicProvince.529801
Endeavour E-37,1,147.99719793641287,-32.92477305968169,
,0,141.2918359628599,-28.10209810496009,GA.GeologicProvince.529551
,0,143.02571697436906,-16.494202450321232,GA.GeologicProvince.20444
,0,138.55325951700817,-23.39701159347679,GA.GeologicProvince.529302
,0,135.81788876751546,-30.024846858074937,GA.GeologicProvince.529302
,0,144.59523966230634,-25.645778898854665,GA.GeologicProvince.529801
,0,142.56358833428695,-25.842682702056344,GA.GeologicProvince.529511
,0,135.3567438414612,-25.49430659804703,GA.GeologicProvince.529551
,0,121.3971551007582,-23.45195707538869,GA.GeologicProvince.468269
,0,147.23656025270228,-28.32558304110385,GA.GeologicProvince.20489
,0,131.3542032181962,-24.520063351255008,GA.GeologicProvince.466901
,0,135.93107244261537,-24.437477110417007,GA.GeologicProvince.20489
Bowen Park,1,148.86420521733194,-33.32343492931491,
,0,129.08828313336028,-30.639902964703825,GA.GeologicProvince.22115
Kingswood,1,148.01333075293297,-32.35548224037875,
,0,129.1627697827735,-23.368661692716447,GA.GeologicProvince.22078
,0,133.59529340958338,-25.15327174712847,GA.GeologicProvince.467256
,0,124.1809711830396,-30.66197435078772,GA.GeologicProvince.556275
,0,146.81969795854022,-27.09393728436318,GA.GeologicProvince.20489
Cadia Hill-Cadia Quarry,1,149.01598931510634,-33.44591333113213,
,0,134.15869103404083,-25.567423006241967,GA.GeologicProvince.22078
,0,141.9826813257011,-24.496151030436305,GA.GeologicProvince.529302
,0,126.3282801230388,-26.484478613511826,GA.GeologicProvince.468269
Western Tharsis,1,145.60664296147272,-42.02198513587483,
,0,131.72332728289544,-27.418880290356253,GA.GeologicProvince.467262
,0,135.03891874806868,-16.0622705235205,GA.GeologicProvince.529556
,0,132.0278894785508,-25.64075495263376,GA.GeologicProvince.22078
Endeavour 39 (E39),1,147.36202208688607,-33.695269355891114,
,0,150.05598542240725,-27.27868136831108,GA.GeologicProvince.27354
,0,127.12882999081282,-15.090116137120903,GA.GeologicProvince.467107
,0,122.90991832017498,-24.42472271951035,GA.GeologicProvince.576145
,0,139.5035316502051,-28.1018723364019,GA.GeologicProvince.20489
,0,138.3240626000282,-29.00850832919705,GA.GeologicProvince.529801
,0,130.59289424100797,-17.763451960666945,GA.GeologicProvince.467208
,0,131.4160955377021,-25.260641752232043,GA.GeologicProvince.467256
,0,142.22343701890284,-28.338041609360403,GA.GeologicProvince.20489
,0,142.50064994715942,-29.4748326135615,GA.GeologicProvince.20489
Coalstoun,1,151.83076904996994,-25.620667638813416,
,0,136.1603741752901,-29.981345885103018,GA.GeologicProvince.529788
,0,122.11178900938702,-20.76661174931692,GA.GeologicProvince.468269
,0,143.29807083711333,-25.60649580226004,GA.GeologicProvince.20489
,0,132.60553191393606,-26.413755613043534,GA.GeologicProvince.466901
,0,127.05955993258944,-26.062576232545556,GA.GeologicProvince.467262
Dairy Hill,1,148.9095307786834,-33.249038937716946,
Kangaroo Hill,1,147.40255563041663,-34.122761539321715,
,0,143.89638690817804,-29.300521360660973,GA.GeologicProvince.20489
,0,146.10808872162198,-29.82114620105605,GA.GeologicProvince.20489
,0,143.62216034062638,-21.89547671791121,GA.GeologicProvince.550790
,0,138.11428260680506,-25.069011618443582,GA.GeologicProvince.20489
,0,136.69897781761273,-25.84081275072889,GA.GeologicProvince.529549
,0,146.54046610603868,-27.97986865241848,GA.GeologicProvince.529302
,0,129.5480587362796,-19.53423689671397,GA.GeologicProvince.468269
,0,128.28809467085043,-21.468079594400965,GA.GeologicProvince.467255
,0,140.29422595079603,-22.24989486188876,GA.GeologicProvince.529556
,0,135.89779899799117,-24.755004212627615,GA.GeologicProvince.20489
,0,130.07405097068045,-23.37789102441776,GA.GeologicProvince.466901
,0,127.2488422930961,-22.564505287311523,GA.GeologicProvince.468269
Dimbulah,1,145.0837735680717,-17.24808326689585,
,0,139.0783410378028,-24.74349828654947,GA.GeologicProvince.512258
,0,144.6816867308975,-20.076317208208124,GA.GeologicProvince.20489
,0,124.40302989066817,-26.370437277566804,GA.GeologicProvince.576257
,0,144.0030015360476,-19.449134077467928,GA.GeologicProvince.20437
,0,134.31927932394464,-19.555007560152223,GA.GeologicProvince.468269
,0,136.62315111764727,-27.64972828904476,GA.GeologicProvince.529302
,0,128.33182246389052,-14.947809727506565,GA.GeologicProvince.468269
,0,137.2556028813123,-21.989943737465616,GA.GeologicProvince.468269
Moorilda,1,149.34562356628965,-33.61574789867701,
,0,141.63805998251254,-29.16427075255476,GA.GeologicProvince.529302
,0,139.6214094525982,-23.697060175491355,GA.GeologicProvince.364771
,0,134.55038666131804,-24.089240099372105,GA.GeologicProvince.22078
,0,145.1085530721232,-32.711985576533046,GA.GeologicProvince.530359
,0,127.9630629523971,-24.310465523991912,GA.GeologicProvince.364772
,0,123.69870865469944,-24.304874661506304,GA.GeologicProvince.22115
,0,147.10290891077463,-30.0507422650542,GA.GeologicProvince.27354
,0,123.91555563426093,-25.459090407513077,GA.GeologicProvince.466901
,0,127.62141700888937,-26.088877464844103,GA.GeologicProvince.466901
,0,125.4629972215964,-26.096921212403156,GA.GeologicProvince.464632
,0,129.06017482499254,-28.268084123944547,GA.GeologicProvince.576247
,0,148.76153011763628,-25.290407693939105,GA.GeologicProvince.449962
,0,142.17647580228586,-30.015904267422982,GA.GeologicProvince.20489
,0,116.38160183266348,-27.798231893360185,GA.GeologicProvince.464632
,0,138.24368017608555,-26.71469519052873,GA.GeologicProvince.529801
Mannersley,1,150.80311682723763,-24.069769650807636,
,0,146.67304628037058,-24.134704870382397,GA.GeologicProvince.559189
,0,140.76981666639753,-27.45643548512233,GA.GeologicProvince.529801
,0,149.00348809292905,-31.657199865734817,GA.GeologicProvince.27354
,0,145.09890492483302,-29.12830733150344,GA.GeologicProvince.529302
,0,120.45513556378548,-19.860776869337517,GA.GeologicProvince.576265
,0,148.03638352478967,-25.02546470420392,GA.GeologicProvince.20489
Town Creek,1,146.76274674557993,-20.448033541882523,
,0,139.49806604221467,-27.07223739748104,GA.GeologicProvince.529551
,0,135.14816915192847,-23.23739622223488,GA.GeologicProvince.364771
,0,123.28733406176433,-24.264145597750957,GA.GeologicProvince.22115
,0,122.3269376112933,-25.911875596726283,GA.GeologicProvince.464632
,0,137.1547371396954,-22.354820821908785,GA.GeologicProvince.467256
Cullingarai,1,147.41534107727136,-34.22112410018478,
Mount Abbot,1,147.95021086322012,-20.19715294616265,
,0,122.62661160140136,-26.659677136717196,GA.GeologicProvince.466901
,0,135.98574766062765,-17.858225072046565,GA.GeologicProvince.468269
Endeavour 39 (E39),1,147.40388537593302,-33.68929371690665,
Halls Creek (Bommie deposit),1,127.48254249618356,-18.39777953237954,
,0,132.81607739448117,-16.669532928729247,GA.GeologicProvince.22109
,0,132.92774876111747,-18.2263505677178,GA.GeologicProvince.22109
,0,122.28021084582603,-23.142811743148936,GA.GeologicProvince.466191
,0,135.37102914821614,-19.048478065968613,GA.GeologicProvince.529556
,0,138.0756814297104,-28.05738454942914,GA.GeologicProvince.529302
,0,122.55083111469006,-25.43192706669308,GA.GeologicProvince.466896
Bank,1,146.7497837915043,-20.13748827280334,
,0,142.2679477368427,-27.96284659426808,GA.GeologicProvince.529302
,0,144.97221621468287,-30.7000934137378,GA.GeologicProvince.530359
Temora Group (porphyry),1,147.47354621190885,-34.290117432720685,
,0,142.30558783783832,-24.282341531645265,GA.GeologicProvince.529302
,0,125.134033077033,-28.094430090025263,GA.GeologicProvince.464632
,0,127.53702961630307,-27.550578179843654,GA.GeologicProvince.576176
Kelly,1,119.85322639862862,-21.8167830070279,
,0,125.64095903423814,-24.9490852295814,GA.GeologicProvince.468269
,0,136.77546492148215,-26.07923075072041,GA.GeologicProvince.529801
Frogmore,1,148.84101180831982,-34.271380096119564,
,0,131.6064244663421,-25.31963399227019,GA.GeologicProvince.364772
,0,129.64227211624868,-29.83936432258363,GA.GeologicProvince.22115
,0,117.69925041427162,-24.655326652368743,GA.GeologicProvince.466901
,0,135.6601319471215,-20.87407252025114,GA.GeologicProvince.468269
,0,136.9485716651191,-20.640016916551552,GA.GeologicProvince.468265
,0,132.1547967806696,-24.306666974487246,GA.GeologicProvince.466901
Ferndale,1,149.1066511990296,-33.483395369627175,
,0,142.92377914201836,-21.053923338509478,GA.GeologicProvince.529302
,0,126.15929229084207,-26.087573052828272,GA.GeologicProvince.466902
,0,139.96226599052056,-27.208373030061924,GA.GeologicProvince.529801
Yeppoon,1,150.70718831167233,-22.954942092474035,
,0,147.59314740959124,-28.872400143575288,GA.GeologicProvince.529302
,0,133.45731843412193,-21.5375805360182,GA.GeologicProvince.529556
,0,129.67330897257278,-27.410904804993056,GA.GeologicProvince.467262
,0,126.13635601446424,-26.96247466254668,GA.GeologicProvince.466901
